"Year";"Quarter";"Month";"DayofMonth";"DayOfWeek";"FlightDate";"UniqueCarrier";"AirlineID";"Carrier";"TailNum";"FlightNum";"OriginAirportID";"OriginAirportSeqID";"OriginCityMarketID";"Origin";"OriginCityName";"OriginState";"OriginStateFips";"OriginStateName";"OriginWac";"DestAirportID";"DestAirportSeqID";"DestCityMarketID";"Dest";"DestCityName";"DestState";"DestStateFips";"DestStateName";"DestWac";"CRSDepTime";"DepTime";"DepDelay";"DepDelayMinutes";"DepDel15";"DepartureDelayGroups";"DepTimeBlk";"TaxiOut";"WheelsOff";"WheelsOn";"TaxiIn";"CRSArrTime";"ArrTime";"ArrDelay";"ArrDelayMinutes";"ArrDel15";"ArrivalDelayGroups";"ArrTimeBlk";"Cancelled";"CancellationCode";"Diverted";"CRSElapsedTime";"ActualElapsedTime";"AirTime";"Flights";"Distance";"DistanceGroup";"CarrierDelay";"WeatherDelay";"NASDelay";"SecurityDelay";"LateAircraftDelay";"FirstDepTime";"TotalAddGTime";"LongestAddGTime";"DivAirportLandings";"DivReachedDest";"DivActualElapsedTime";"DivArrDelay";"DivDistance";"Div1Airport";"Div1AirportID";"Div1AirportSeqID";"Div1WheelsOn";"Div1TotalGTime";"Div1LongestGTime";"Div1WheelsOff";"Div1TailNum";"Div2Airport";"Div2AirportID";"Div2AirportSeqID";"Div2WheelsOn";"Div2TotalGTime";"Div2LongestGTime";"Div2WheelsOff";"Div2TailNum";"Div3Airport";"Div3AirportID";"Div3AirportSeqID";"Div3WheelsOn";"Div3TotalGTime";"Div3LongestGTime";"Div3WheelsOff";"Div3TailNum";"Div4Airport";"Div4AirportID";"Div4AirportSeqID";"Div4WheelsOn";"Div4TotalGTime";"Div4LongestGTime";"Div4WheelsOff";"Div4TailNum";"Div5Airport";"Div5AirportID";"Div5AirportSeqID";"Div5WheelsOn";"Div5TotalGTime";"Div5LongestGTime";"Div5WheelsOff";"Div5TailNum"
"2012";"4";"12";"26";"3";"2012-12-26";"MQ";"20398";"MQ";"N653MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1450";"15.00";"15.00";"1.00";"1";"1400-1459";"32.00";"1522";"1539";"5.00";"1520";"1544";"24.00";"24.00";"1.00";"1";"1500-1559";"0.00";"";"0.00";"45.00";"54.00";"17.00";"1.00";"67.00";"1";"0.00";"5.00";"9.00";"0.00";"10.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"27";"4";"2012-12-27";"MQ";"20398";"MQ";"N661MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1548";"73.00";"73.00";"1.00";"4";"1400-1459";"12.00";"1600";"1617";"6.00";"1520";"1623";"63.00";"63.00";"1.00";"4";"1500-1559";"0.00";"";"0.00";"45.00";"35.00";"17.00";"1.00";"67.00";"1";"0.00";"0.00";"0.00";"0.00";"63.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"28";"5";"2012-12-28";"MQ";"20398";"MQ";"N696MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1551";"76.00";"76.00";"1.00";"5";"1400-1459";"16.00";"1607";"1634";"6.00";"1520";"1640";"80.00";"80.00";"1.00";"5";"1500-1559";"0.00";"";"0.00";"45.00";"49.00";"27.00";"1.00";"67.00";"1";"0.00";"16.00";"4.00";"0.00";"60.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"29";"6";"2012-12-29";"MQ";"20398";"MQ";"N619MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1509";"34.00";"34.00";"1.00";"2";"1400-1459";"11.00";"1520";"1538";"5.00";"1520";"1543";"23.00";"23.00";"1.00";"1";"1500-1559";"0.00";"";"0.00";"45.00";"34.00";"18.00";"1.00";"67.00";"1";"0.00";"0.00";"0.00";"0.00";"23.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"30";"7";"2012-12-30";"MQ";"20398";"MQ";"N613MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1434";"-1.00";"0.00";"0.00";"-1";"1400-1459";"11.00";"1445";"1506";"4.00";"1520";"1510";"-10.00";"0.00";"0.00";"-1";"1500-1559";"0.00";"";"0.00";"45.00";"36.00";"21.00";"1.00";"67.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"31";"1";"2012-12-31";"MQ";"20398";"MQ";"N636MQ";"4321";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"13342";"1334205";"33342";"MKE";"Milwaukee, WI";"WI";"55";"Wisconsin";"45";"1435";"1429";"-6.00";"0.00";"0.00";"-1";"1400-1459";"14.00";"1443";"1504";"6.00";"1520";"1510";"-10.00";"0.00";"0.00";"-1";"1500-1559";"0.00";"";"0.00";"45.00";"41.00";"21.00";"1.00";"67.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"1";"6";"2012-12-01";"MQ";"20398";"MQ";"N682MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1737";"37.00";"37.00";"1.00";"2";"1700-1759";"14.00";"1751";"1836";"4.00";"1840";"1840";"0.00";"0.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"100.00";"63.00";"45.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"2";"7";"2012-12-02";"MQ";"20398";"MQ";"N679MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1735";"35.00";"35.00";"1.00";"2";"1700-1759";"37.00";"1812";"1900";"4.00";"1840";"1904";"24.00";"24.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"100.00";"89.00";"48.00";"1.00";"290.00";"2";"17.00";"0.00";"0.00";"0.00";"7.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"3";"1";"2012-12-03";"MQ";"20398";"MQ";"N688MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1653";"-7.00";"0.00";"0.00";"-1";"1700-1759";"23.00";"1716";"1802";"3.00";"1840";"1805";"-35.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"72.00";"46.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"4";"2";"2012-12-04";"MQ";"20398";"MQ";"N641MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1657";"-3.00";"0.00";"0.00";"-1";"1700-1759";"25.00";"1722";"1811";"3.00";"1840";"1814";"-26.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"77.00";"49.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"5";"3";"2012-12-05";"MQ";"20398";"MQ";"N627MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1704";"4.00";"4.00";"0.00";"0";"1700-1759";"20.00";"1724";"1815";"3.00";"1840";"1818";"-22.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"74.00";"51.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"6";"4";"2012-12-06";"MQ";"20398";"MQ";"N632MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1657";"-3.00";"0.00";"0.00";"-1";"1700-1759";"24.00";"1721";"1812";"6.00";"1840";"1818";"-22.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"81.00";"51.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"7";"5";"2012-12-07";"MQ";"20398";"MQ";"N628MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1657";"-3.00";"0.00";"0.00";"-1";"1700-1759";"15.00";"1712";"1806";"3.00";"1840";"1809";"-31.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"72.00";"54.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"8";"6";"2012-12-08";"MQ";"20398";"MQ";"N641MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1653";"-7.00";"0.00";"0.00";"-1";"1700-1759";"61.00";"1754";"1842";"3.00";"1840";"1845";"5.00";"5.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"100.00";"112.00";"48.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"9";"7";"2012-12-09";"MQ";"20398";"MQ";"N606MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1658";"-2.00";"0.00";"0.00";"-1";"1700-1759";"27.00";"1725";"1813";"5.00";"1840";"1818";"-22.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"80.00";"48.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N631MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"";"";"";"";"";"1700-1759";"";"";"";"";"1840";"";"";"";"";"";"1800-1859";"1.00";"C";"0.00";"100.00";"";"";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N638MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1653";"-7.00";"0.00";"0.00";"-1";"1700-1759";"14.00";"1707";"1801";"3.00";"1840";"1804";"-36.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"71.00";"54.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N634MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1654";"-6.00";"0.00";"0.00";"-1";"1700-1759";"17.00";"1711";"1803";"24.00";"1840";"1827";"-13.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"93.00";"52.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N685MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1657";"-3.00";"0.00";"0.00";"-1";"1700-1759";"31.00";"1728";"1824";"6.00";"1840";"1830";"-10.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"93.00";"56.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N619MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1714";"14.00";"14.00";"0.00";"0";"1700-1759";"27.00";"1741";"1834";"2.00";"1840";"1836";"-4.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"82.00";"53.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"15";"6";"2012-12-15";"MQ";"20398";"MQ";"N699MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1655";"-5.00";"0.00";"0.00";"-1";"1700-1759";"10.00";"1705";"1753";"8.00";"1840";"1801";"-39.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"66.00";"48.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"16";"7";"2012-12-16";"MQ";"20398";"MQ";"N623MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1700";"0.00";"0.00";"0.00";"0";"1700-1759";"57.00";"1757";"1852";"18.00";"1840";"1910";"30.00";"30.00";"1.00";"2";"1800-1859";"0.00";"";"0.00";"100.00";"130.00";"55.00";"1.00";"290.00";"2";"0.00";"0.00";"30.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"17";"1";"2012-12-17";"MQ";"20398";"MQ";"N660MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1656";"-4.00";"0.00";"0.00";"-1";"1700-1759";"17.00";"1713";"1811";"14.00";"1840";"1825";"-15.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"89.00";"58.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"18";"2";"2012-12-18";"MQ";"20398";"MQ";"N672MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1702";"2.00";"2.00";"0.00";"0";"1700-1759";"36.00";"1738";"1831";"13.00";"1840";"1844";"4.00";"4.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"100.00";"102.00";"53.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"19";"3";"2012-12-19";"MQ";"20398";"MQ";"N609MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1707";"7.00";"7.00";"0.00";"0";"1700-1759";"21.00";"1728";"1820";"3.00";"1840";"1823";"-17.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"76.00";"52.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"20";"4";"2012-12-20";"MQ";"20398";"MQ";"N629MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1725";"25.00";"25.00";"1.00";"1";"1700-1759";"21.00";"1746";"1848";"7.00";"1840";"1855";"15.00";"15.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"100.00";"90.00";"62.00";"1.00";"290.00";"2";"15.00";"0.00";"0.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"21";"5";"2012-12-21";"MQ";"20398";"MQ";"N624MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1806";"66.00";"66.00";"1.00";"4";"1700-1759";"32.00";"1838";"1930";"3.00";"1840";"1933";"53.00";"53.00";"1.00";"3";"1800-1859";"0.00";"";"0.00";"100.00";"87.00";"52.00";"1.00";"290.00";"2";"0.00";"0.00";"14.00";"0.00";"39.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"22";"6";"2012-12-22";"MQ";"20398";"MQ";"N688MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1708";"8.00";"8.00";"0.00";"0";"1700-1759";"77.00";"1825";"1914";"3.00";"1840";"1917";"37.00";"37.00";"1.00";"2";"1800-1859";"0.00";"";"0.00";"100.00";"129.00";"49.00";"1.00";"290.00";"2";"1.00";"0.00";"29.00";"0.00";"7.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"23";"7";"2012-12-23";"MQ";"20398";"MQ";"N634MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1706";"6.00";"6.00";"0.00";"0";"1700-1759";"17.00";"1723";"1813";"5.00";"1840";"1818";"-22.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"100.00";"72.00";"50.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"24";"1";"2012-12-24";"MQ";"20398";"MQ";"N669MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1800";"60.00";"60.00";"1.00";"4";"1700-1759";"11.00";"1811";"1905";"3.00";"1840";"1908";"28.00";"28.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"100.00";"68.00";"54.00";"1.00";"290.00";"2";"0.00";"0.00";"0.00";"0.00";"28.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"25";"2";"2012-12-25";"MQ";"20398";"MQ";"N680MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1704";"4.00";"4.00";"0.00";"0";"1700-1759";"25.00";"1729";"1832";"2.00";"1840";"1834";"-6.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"90.00";"63.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"26";"3";"2012-12-26";"MQ";"20398";"MQ";"N627MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"2329";"389.00";"389.00";"1.00";"12";"1700-1759";"27.00";"2356";"0050";"6.00";"1840";"0056";"376.00";"376.00";"1.00";"12";"1800-1859";"0.00";"";"0.00";"100.00";"87.00";"54.00";"1.00";"290.00";"2";"0.00";"0.00";"0.00";"0.00";"376.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"27";"4";"2012-12-27";"MQ";"20398";"MQ";"N672MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1757";"57.00";"57.00";"1.00";"3";"1700-1759";"33.00";"1830";"1921";"3.00";"1840";"1924";"44.00";"44.00";"1.00";"2";"1800-1859";"0.00";"";"0.00";"100.00";"87.00";"51.00";"1.00";"290.00";"2";"0.00";"0.00";"0.00";"0.00";"44.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"28";"5";"2012-12-28";"MQ";"20398";"MQ";"N639MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1723";"23.00";"23.00";"1.00";"1";"1700-1759";"9.00";"1732";"1823";"4.00";"1840";"1827";"-13.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"100.00";"64.00";"51.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"29";"6";"2012-12-29";"MQ";"20398";"MQ";"N606MQ";"4323";"12478";"1247802";"31703";"JFK";"New York, NY";"NY";"36";"New York";"22";"13931";"1393102";"33667";"ORF";"Norfolk, VA";"VA";"51";"Virginia";"38";"1700";"1718";"18.00";"18.00";"1.00";"1";"1700-1759";"42.00";"1800";"1850";"3.00";"1840";"1853";"13.00";"13.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"100.00";"95.00";"50.00";"1.00";"290.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
